flair,word,count,topic
NonPolitical,magnet,3,topic-14
NonPolitical,foldable,1,topic-14
Policy/Economy,buy,112,topic-14
Policy/Economy,phone,98,topic-14
Policy/Economy,watch,86,topic-14
Policy/Economy,smart,57,topic-14
Policy/Economy,apple,33,topic-14
Policy/Economy,smartphone,18,topic-14
Policy/Economy,smartphones,13,topic-14
Policy/Economy,hybrid,9,topic-14
Policy/Economy,cart,7,topic-14
Policy/Economy,theme,7,topic-14
Policy/Economy,responsive,4,topic-14
Policy/Economy,samsung,2,topic-14
Policy/Economy,foldable,1,topic-14
Policy/Economy,gadget,1,topic-14
Policy/Economy,tablet,1,topic-14
Policy/Economy,smartwatch,1,topic-14
Policy/Economy,radiation,1,topic-14
Policy/Economy,zen,1,topic-14
Policy/Economy,multipurpose,1,topic-14
Politics,watch,906,topic-14
Politics,buy,293,topic-14
Politics,phone,223,topic-14
Politics,smart,97,topic-14
Politics,apple,85,topic-14
Politics,smartphone,34,topic-14
Politics,samsung,33,topic-14
Politics,theme,30,topic-14
Politics,smartphones,23,topic-14
Politics,cart,11,topic-14
Politics,radiation,5,topic-14
Politics,hybrid,4,topic-14
Politics,multipurpose,3,topic-14
Politics,gadget,3,topic-14
Politics,zen,3,topic-14
Politics,tablet,2,topic-14
Politics,responsive,2,topic-14
Politics,magnet,1,topic-14
Politics,foldable,1,topic-14
Science/Technology,phone,556,topic-14
Science/Technology,samsung,311,topic-14
Science/Technology,buy,292,topic-14
Science/Technology,smartphone,267,topic-14
Science/Technology,apple,242,topic-14
Science/Technology,watch,186,topic-14
Science/Technology,smartphones,152,topic-14
Science/Technology,smart,135,topic-14
Science/Technology,hybrid,25,topic-14
Science/Technology,foldable,21,topic-14
Science/Technology,gadget,14,topic-14
Science/Technology,radiation,14,topic-14
Science/Technology,theme,14,topic-14
Science/Technology,responsive,14,topic-14
Science/Technology,tablet,14,topic-14
Science/Technology,emit,10,topic-14
Science/Technology,spinner,9,topic-14
Science/Technology,fidget,8,topic-14
Science/Technology,smartwatch,7,topic-14
Science/Technology,cart,7,topic-14
Science/Technology,nfc,7,topic-14
Science/Technology,multipurpose,7,topic-14
Science/Technology,zen,4,topic-14
Science/Technology,magnet,4,topic-14
Science/Technology,muse,3,topic-14
[R]eddiquette,buy,163,topic-14
[R]eddiquette,phone,162,topic-14
[R]eddiquette,watch,120,topic-14
[R]eddiquette,smart,32,topic-14
[R]eddiquette,theme,16,topic-14
[R]eddiquette,apple,11,topic-14
[R]eddiquette,smartphone,5,topic-14
[R]eddiquette,smartphones,4,topic-14
[R]eddiquette,hybrid,3,topic-14
[R]eddiquette,gadget,3,topic-14
[R]eddiquette,samsung,2,topic-14
[R]eddiquette,foldable,2,topic-14
[R]eddiquette,nfc,1,topic-14
[R]eddiquette,tablet,1,topic-14
[R]eddiquette,cart,1,topic-14
[R]eddiquette,muse,1,topic-14
AskIndia,id,1160,topic-15
AskIndia,system,583,topic-15
AskIndia,face,456,topic-15
AskIndia,management,270,topic-15
AskIndia,report,259,topic-15
AskIndia,pro,234,topic-15
AskIndia,iphone,157,topic-15
AskIndia,star,140,topic-15
AskIndia,display,87,topic-15
AskIndia,attendance,85,topic-15
AskIndia,biometric,37,topic-15
AskIndia,vivo,28,topic-15
AskIndia,fingerprint,22,topic-15
AskIndia,pitch,20,topic-15
AskIndia,payroll,15,topic-15
AskIndia,sensor,14,topic-15
AskIndia,statistical,9,topic-15
AskIndia,scanner,8,topic-15
AskIndia,specification,6,topic-15
AskIndia,canteen,5,topic-15
AskIndia,csk,4,topic-15
AskIndia,preview,2,topic-15
AskIndia,starlink,2,topic-15
AskIndia,rcb,1,topic-15
Business/Finance,management,194,topic-15
Business/Finance,system,190,topic-15
Business/Finance,report,171,topic-15
Business/Finance,iphone,84,topic-15
Business/Finance,face,61,topic-15
Business/Finance,star,49,topic-15
Business/Finance,id,43,topic-15
Business/Finance,pro,19,topic-15
Business/Finance,specification,14,topic-15
Business/Finance,display,13,topic-15
Business/Finance,pitch,11,topic-15
Business/Finance,vivo,7,topic-15
Business/Finance,payroll,5,topic-15
Business/Finance,statistical,5,topic-15
Business/Finance,biometric,4,topic-15
Business/Finance,scanner,3,topic-15
Business/Finance,preview,3,topic-15
Business/Finance,fingerprint,3,topic-15
Business/Finance,sensor,3,topic-15
Business/Finance,canteen,2,topic-15
Business/Finance,attendance,2,topic-15
Coronavirus,face,128,topic-15
Coronavirus,report,77,topic-15
Coronavirus,system,47,topic-15
Coronavirus,management,32,topic-15
Coronavirus,id,27,topic-15
Coronavirus,star,11,topic-15
Coronavirus,display,5,topic-15
Coronavirus,pro,4,topic-15
Coronavirus,canteen,3,topic-15
Coronavirus,statistical,3,topic-15
Coronavirus,fingerprint,2,topic-15
Coronavirus,attendance,2,topic-15
Coronavirus,iphone,2,topic-15
Coronavirus,scanner,2,topic-15
Coronavirus,pitch,1,topic-15
Coronavirus,biometric,1,topic-15
NonPolitical,system,730,topic-15
NonPolitical,report,687,topic-15
NonPolitical,id,631,topic-15
NonPolitical,face,596,topic-15
NonPolitical,star,331,topic-15
NonPolitical,management,220,topic-15
NonPolitical,iphone,208,topic-15
NonPolitical,pro,147,topic-15
NonPolitical,display,99,topic-15
NonPolitical,biometric,68,topic-15
NonPolitical,attendance,53,topic-15
NonPolitical,fingerprint,31,topic-15
NonPolitical,pitch,20,topic-15
NonPolitical,vivo,19,topic-15
NonPolitical,statistical,17,topic-15
NonPolitical,canteen,17,topic-15
NonPolitical,scanner,15,topic-15
NonPolitical,preview,14,topic-15
NonPolitical,sensor,13,topic-15
NonPolitical,csk,6,topic-15
NonPolitical,payroll,5,topic-15
NonPolitical,rcb,5,topic-15
NonPolitical,specification,4,topic-15
Policy/Economy,report,968,topic-15
Policy/Economy,system,357,topic-15
Policy/Economy,id,170,topic-15
Policy/Economy,face,111,topic-15
Policy/Economy,biometric,82,topic-15
Policy/Economy,management,71,topic-15
Policy/Economy,statistical,32,topic-15
Policy/Economy,pitch,26,topic-15
Policy/Economy,fingerprint,17,topic-15
Policy/Economy,attendance,17,topic-15
Policy/Economy,preview,15,topic-15
Policy/Economy,iphone,13,topic-15
Policy/Economy,display,13,topic-15
Policy/Economy,star,9,topic-15
Policy/Economy,pro,7,topic-15
Policy/Economy,scanner,6,topic-15
Policy/Economy,csk,5,topic-15
Policy/Economy,payroll,4,topic-15
Policy/Economy,rcb,4,topic-15
Policy/Economy,canteen,3,topic-15
Politics,report,988,topic-15
Politics,face,649,topic-15
Politics,system,551,topic-15
Politics,id,251,topic-15
Politics,star,133,topic-15
Politics,pro,122,topic-15
Politics,management,95,topic-15
Politics,display,55,topic-15
Politics,biometric,54,topic-15
Politics,attendance,54,topic-15
Politics,scanner,40,topic-15
Politics,pitch,37,topic-15
Politics,iphone,27,topic-15
Politics,canteen,25,topic-15
Politics,statistical,19,topic-15
Politics,fingerprint,18,topic-15
Politics,preview,8,topic-15
Politics,vivo,7,topic-15
Politics,payroll,3,topic-15
Politics,csk,3,topic-15
Politics,sensor,2,topic-15
Science/Technology,pro,277,topic-15
Science/Technology,iphone,266,topic-15
Science/Technology,system,205,topic-15
Science/Technology,report,146,topic-15
Science/Technology,face,84,topic-15
Science/Technology,display,82,topic-15
Science/Technology,management,79,topic-15
Science/Technology,vivo,79,topic-15
Science/Technology,id,68,topic-15
Science/Technology,fingerprint,50,topic-15
Science/Technology,sensor,41,topic-15
Science/Technology,star,33,topic-15
Science/Technology,biometric,29,topic-15
Science/Technology,specification,29,topic-15
Science/Technology,scanner,22,topic-15
Science/Technology,attendance,16,topic-15
Science/Technology,starlink,15,topic-15
Science/Technology,indisplay,15,topic-15
Science/Technology,statistical,7,topic-15
Science/Technology,pitch,5,topic-15
Science/Technology,preview,4,topic-15
Science/Technology,canteen,3,topic-15
Science/Technology,payroll,3,topic-15
[R]eddiquette,id,131,topic-15
[R]eddiquette,system,116,topic-15
[R]eddiquette,report,101,topic-15
[R]eddiquette,face,87,topic-15
[R]eddiquette,management,49,topic-15
[R]eddiquette,star,23,topic-15
[R]eddiquette,pro,22,topic-15
[R]eddiquette,display,12,topic-15
[R]eddiquette,iphone,7,topic-15
[R]eddiquette,biometric,7,topic-15
[R]eddiquette,fingerprint,5,topic-15
[R]eddiquette,attendance,5,topic-15
[R]eddiquette,statistical,3,topic-15
[R]eddiquette,pitch,3,topic-15
[R]eddiquette,canteen,3,topic-15
[R]eddiquette,scanner,2,topic-15
[R]eddiquette,preview,1,topic-15
[R]eddiquette,payroll,1,topic-15
AskIndia,work,2950,topic-16
AskIndia,best,2843,topic-16
AskIndia,keep,1080,topic-16
AskIndia,food,854,topic-16
AskIndia,mom,472,topic-16
AskIndia,young,344,topic-16
AskIndia,delivery,275,topic-16
AskIndia,amazing,218,topic-16
AskIndia,useful,164,topic-16
AskIndia,removed,118,topic-16
AskIndia,baby,117,topic-16
AskIndia,initially,116,topic-16
AskIndia,restaurant,115,topic-16
AskIndia,ordering,85,topic-16
AskIndia,crack,85,topic-16
AskIndia,blog,77,topic-16
AskIndia,chicken,68,topic-16
AskIndia,tip,50,topic-16
AskIndia,pizza,49,topic-16
AskIndia,swiggy,47,topic-16
AskIndia,parenting,26,topic-16
AskIndia,trick,25,topic-16
AskIndia,delivering,22,topic-16
AskIndia,abstract,7,topic-16
AskIndia,newborn,5,topic-16
Business/Finance,best,982,topic-16
Business/Finance,work,286,topic-16
Business/Finance,keep,116,topic-16
Business/Finance,food,116,topic-16
Business/Finance,delivery,71,topic-16
Business/Finance,baby,39,topic-16
Business/Finance,swiggy,34,topic-16
Business/Finance,restaurant,33,topic-16
Business/Finance,blog,33,topic-16
Business/Finance,young,29,topic-16
Business/Finance,useful,24,topic-16
Business/Finance,amazing,23,topic-16
Business/Finance,mom,17,topic-16
Business/Finance,chicken,12,topic-16
Business/Finance,delivering,8,topic-16
Business/Finance,initially,8,topic-16
Business/Finance,crack,7,topic-16
Business/Finance,removed,7,topic-16
Business/Finance,tip,5,topic-16
Business/Finance,ordering,4,topic-16
Business/Finance,pizza,4,topic-16
Business/Finance,trick,4,topic-16
Business/Finance,parenting,3,topic-16
Coronavirus,work,230,topic-16
Coronavirus,food,222,topic-16
Coronavirus,keep,148,topic-16
Coronavirus,best,101,topic-16
Coronavirus,delivery,74,topic-16
Coronavirus,young,36,topic-16
Coronavirus,useful,19,topic-16
Coronavirus,mom,19,topic-16
Coronavirus,amazing,15,topic-16
Coronavirus,baby,15,topic-16
Coronavirus,delivering,12,topic-16
Coronavirus,ordering,11,topic-16
Coronavirus,swiggy,9,topic-16
Coronavirus,pizza,6,topic-16
Coronavirus,initially,5,topic-16
Coronavirus,removed,5,topic-16
Coronavirus,restaurant,5,topic-16
Coronavirus,chicken,4,topic-16
Coronavirus,blog,3,topic-16
Coronavirus,tip,2,topic-16
Coronavirus,crack,2,topic-16
Coronavirus,trick,2,topic-16
Coronavirus,newborn,1,topic-16
NonPolitical,best,2028,topic-16
NonPolitical,work,1969,topic-16
NonPolitical,keep,939,topic-16
NonPolitical,food,905,topic-16
NonPolitical,young,514,topic-16
NonPolitical,amazing,436,topic-16
NonPolitical,delivery,372,topic-16
NonPolitical,mom,363,topic-16
NonPolitical,baby,338,topic-16
NonPolitical,removed,177,topic-16
NonPolitical,restaurant,174,topic-16
NonPolitical,blog,125,topic-16
NonPolitical,chicken,122,topic-16
NonPolitical,useful,90,topic-16
NonPolitical,swiggy,86,topic-16
NonPolitical,initially,77,topic-16
NonPolitical,crack,68,topic-16
NonPolitical,tip,63,topic-16
NonPolitical,pizza,57,topic-16
NonPolitical,newborn,55,topic-16
NonPolitical,ordering,37,topic-16
NonPolitical,trick,34,topic-16
NonPolitical,delivering,29,topic-16
NonPolitical,abstract,10,topic-16
NonPolitical,parenting,9,topic-16
Policy/Economy,work,395,topic-16
Policy/Economy,food,198,topic-16
Policy/Economy,keep,187,topic-16
Policy/Economy,best,179,topic-16
Policy/Economy,young,60,topic-16
Policy/Economy,removed,41,topic-16
Policy/Economy,delivery,38,topic-16
Policy/Economy,restaurant,20,topic-16
Policy/Economy,blog,18,topic-16
Policy/Economy,amazing,17,topic-16
Policy/Economy,useful,15,topic-16
Policy/Economy,initially,15,topic-16
Policy/Economy,baby,12,topic-16
Policy/Economy,mom,12,topic-16
Policy/Economy,crack,9,topic-16
Policy/Economy,swiggy,8,topic-16
Policy/Economy,tip,7,topic-16
Policy/Economy,ordering,7,topic-16
Policy/Economy,trick,6,topic-16
Policy/Economy,newborn,6,topic-16
Policy/Economy,pizza,5,topic-16
Policy/Economy,chicken,5,topic-16
Policy/Economy,delivering,4,topic-16
Policy/Economy,abstract,3,topic-16
Policy/Economy,parenting,1,topic-16
Politics,work,997,topic-16
Politics,best,745,topic-16
Politics,keep,681,topic-16
Politics,food,361,topic-16
Politics,young,353,topic-16
Politics,removed,217,topic-16
Politics,blog,79,topic-16
Politics,amazing,78,topic-16
Politics,baby,71,topic-16
Politics,delivery,61,topic-16
Politics,chicken,53,topic-16
Politics,mom,52,topic-16
Politics,initially,50,topic-16
Politics,useful,48,topic-16
Politics,trick,34,topic-16
Politics,crack,32,topic-16
Politics,restaurant,28,topic-16
Politics,delivering,22,topic-16
Politics,ordering,17,topic-16
Politics,tip,17,topic-16
Politics,newborn,15,topic-16
Politics,swiggy,7,topic-16
Politics,pizza,6,topic-16
Politics,abstract,5,topic-16
Politics,parenting,2,topic-16
Science/Technology,best,658,topic-16
Science/Technology,work,249,topic-16
Science/Technology,keep,91,topic-16
Science/Technology,amazing,82,topic-16
Science/Technology,useful,57,topic-16
Science/Technology,delivery,44,topic-16
Science/Technology,food,44,topic-16
Science/Technology,blog,27,topic-16
Science/Technology,removed,22,topic-16
Science/Technology,young,20,topic-16
Science/Technology,baby,19,topic-16
Science/Technology,trick,17,topic-16
Science/Technology,restaurant,11,topic-16
Science/Technology,chicken,10,topic-16
Science/Technology,initially,8,topic-16
Science/Technology,mom,8,topic-16
Science/Technology,ordering,8,topic-16
Science/Technology,abstract,8,topic-16
Science/Technology,crack,7,topic-16
Science/Technology,tip,6,topic-16
Science/Technology,newborn,4,topic-16
Science/Technology,swiggy,4,topic-16
Science/Technology,delivering,3,topic-16
Science/Technology,parenting,2,topic-16
[R]eddiquette,work,387,topic-16
[R]eddiquette,best,308,topic-16
[R]eddiquette,keep,202,topic-16
[R]eddiquette,food,131,topic-16
[R]eddiquette,young,73,topic-16
[R]eddiquette,mom,65,topic-16
[R]eddiquette,amazing,37,topic-16
[R]eddiquette,baby,36,topic-16
[R]eddiquette,restaurant,29,topic-16
[R]eddiquette,removed,28,topic-16
[R]eddiquette,useful,27,topic-16
[R]eddiquette,delivery,21,topic-16
[R]eddiquette,initially,19,topic-16
[R]eddiquette,blog,16,topic-16
[R]eddiquette,crack,16,topic-16
[R]eddiquette,chicken,12,topic-16
[R]eddiquette,swiggy,12,topic-16
[R]eddiquette,parenting,9,topic-16
[R]eddiquette,ordering,9,topic-16
[R]eddiquette,newborn,8,topic-16
[R]eddiquette,tip,6,topic-16
[R]eddiquette,trick,3,topic-16
[R]eddiquette,delivering,3,topic-16
[R]eddiquette,pizza,2,topic-16
[R]eddiquette,abstract,1,topic-16
AskIndia,one,6186,topic-17
AskIndia,anyone,4754,topic-17
AskIndia,buy,2332,topic-17
AskIndia,around,2229,topic-17
AskIndia,use,2219,topic-17
AskIndia,online,1940,topic-17
AskIndia,anything,1759,topic-17
AskIndia,full,666,topic-17
AskIndia,machine,180,topic-17
AskIndia,print,84,topic-17
AskIndia,color,78,topic-17
AskIndia,amritsar,37,topic-17
AskIndia,printing,31,topic-17
AskIndia,printer,29,topic-17
AskIndia,tank,29,topic-17
AskIndia,ink,18,topic-17
AskIndia,laser,13,topic-17
AskIndia,arduino,4,topic-17
AskIndia,brochure,3,topic-17
AskIndia,epson,3,topic-17
AskIndia,offset,2,topic-17
AskIndia,monochrome,2,topic-17
AskIndia,allinone,1,topic-17
Business/Finance,online,598,topic-17
Business/Finance,machine,542,topic-17
Business/Finance,one,533,topic-17
Business/Finance,buy,424,topic-17
Business/Finance,amritsar,342,topic-17
Business/Finance,use,250,topic-17
Business/Finance,anyone,152,topic-17
Business/Finance,around,151,topic-17
Business/Finance,full,104,topic-17
Business/Finance,anything,57,topic-17
Business/Finance,printing,20,topic-17
Business/Finance,color,11,topic-17
Business/Finance,print,10,topic-17
Business/Finance,offset,9,topic-17
Business/Finance,printer,8,topic-17
Business/Finance,laser,6,topic-17
Business/Finance,tank,6,topic-17
Business/Finance,brochure,6,topic-17
Business/Finance,ink,3,topic-17
Business/Finance,saksham,2,topic-17
Business/Finance,allinone,1,topic-17
Coronavirus,one,395,topic-17
Coronavirus,around,195,topic-17
Coronavirus,use,152,topic-17
Coronavirus,anyone,144,topic-17
Coronavirus,online,78,topic-17
Coronavirus,buy,66,topic-17
Coronavirus,anything,59,topic-17
Coronavirus,full,56,topic-17
Coronavirus,machine,8,topic-17
Coronavirus,print,5,topic-17
Coronavirus,amritsar,5,topic-17
Coronavirus,printing,3,topic-17
Coronavirus,printer,3,topic-17
Coronavirus,ink,2,topic-17
Coronavirus,color,2,topic-17
Coronavirus,merv,1,topic-17
NonPolitical,one,5668,topic-17
NonPolitical,anyone,1948,topic-17
NonPolitical,around,1651,topic-17
NonPolitical,use,1581,topic-17
NonPolitical,online,1246,topic-17
NonPolitical,anything,1010,topic-17
NonPolitical,buy,920,topic-17
NonPolitical,full,891,topic-17
NonPolitical,machine,159,topic-17
NonPolitical,tank,78,topic-17
NonPolitical,amritsar,77,topic-17
NonPolitical,print,74,topic-17
NonPolitical,color,68,topic-17
NonPolitical,printing,27,topic-17
NonPolitical,printer,16,topic-17
NonPolitical,ink,14,topic-17
NonPolitical,offset,14,topic-17
NonPolitical,laser,11,topic-17
NonPolitical,brochure,6,topic-17
NonPolitical,allinone,3,topic-17
NonPolitical,arduino,2,topic-17
NonPolitical,monochrome,1,topic-17
NonPolitical,saksham,1,topic-17
Policy/Economy,one,883,topic-17
Policy/Economy,use,449,topic-17
Policy/Economy,online,312,topic-17
Policy/Economy,around,215,topic-17
Policy/Economy,anyone,134,topic-17
Policy/Economy,full,133,topic-17
Policy/Economy,buy,112,topic-17
Policy/Economy,anything,86,topic-17
Policy/Economy,print,23,topic-17
Policy/Economy,printing,21,topic-17
Policy/Economy,tank,16,topic-17
Policy/Economy,machine,15,topic-17
Policy/Economy,ink,13,topic-17
Policy/Economy,offset,9,topic-17
Policy/Economy,color,4,topic-17
Policy/Economy,amritsar,4,topic-17
Policy/Economy,epson,1,topic-17
Policy/Economy,arduino,1,topic-17
Politics,one,3821,topic-17
Politics,use,884,topic-17
Politics,anyone,756,topic-17
Politics,around,749,topic-17
Politics,full,595,topic-17
Politics,anything,563,topic-17
Politics,online,346,topic-17
Politics,buy,293,topic-17
Politics,machine,100,topic-17
Politics,print,55,topic-17
Politics,tank,51,topic-17
Politics,amritsar,40,topic-17
Politics,ink,27,topic-17
Politics,offset,26,topic-17
Politics,printing,23,topic-17
Politics,color,17,topic-17
Politics,laser,8,topic-17
Politics,saksham,2,topic-17
Politics,printer,1,topic-17
Science/Technology,one,589,topic-17
Science/Technology,use,427,topic-17
Science/Technology,online,422,topic-17
Science/Technology,buy,292,topic-17
Science/Technology,anyone,232,topic-17
Science/Technology,full,177,topic-17
Science/Technology,around,170,topic-17
Science/Technology,machine,96,topic-17
Science/Technology,anything,68,topic-17
Science/Technology,printer,20,topic-17
Science/Technology,laser,14,topic-17
Science/Technology,printing,14,topic-17
Science/Technology,color,11,topic-17
Science/Technology,print,10,topic-17
Science/Technology,tank,8,topic-17
Science/Technology,ink,8,topic-17
Science/Technology,arduino,6,topic-17
Science/Technology,offset,3,topic-17
Science/Technology,allinone,2,topic-17
Science/Technology,amritsar,2,topic-17
Science/Technology,epson,2,topic-17
Science/Technology,monochrome,1,topic-17
[R]eddiquette,one,869,topic-17
[R]eddiquette,anyone,368,topic-17
[R]eddiquette,around,290,topic-17
[R]eddiquette,use,248,topic-17
[R]eddiquette,anything,222,topic-17
[R]eddiquette,online,216,topic-17
[R]eddiquette,buy,163,topic-17
[R]eddiquette,full,141,topic-17
[R]eddiquette,machine,23,topic-17
[R]eddiquette,tank,13,topic-17
[R]eddiquette,color,10,topic-17
[R]eddiquette,print,9,topic-17
[R]eddiquette,laser,5,topic-17
[R]eddiquette,amritsar,4,topic-17
[R]eddiquette,ink,3,topic-17
[R]eddiquette,printer,1,topic-17
[R]eddiquette,offset,1,topic-17
[R]eddiquette,printing,1,topic-17
[R]eddiquette,merv,1,topic-17
AskIndia,pay,1533,topic-18
AskIndia,government,1410,topic-18
AskIndia,phone,1345,topic-18
AskIndia,service,1104,topic-18
AskIndia,per,817,topic-18
AskIndia,tax,697,topic-18
AskIndia,laptop,683,topic-18
AskIndia,average,479,topic-18
AskIndia,customer,407,topic-18
AskIndia,bill,347,topic-18
AskIndia,wait,312,topic-18
AskIndia,charge,290,topic-18
AskIndia,hotel,237,topic-18
AskIndia,iphone,157,topic-18
AskIndia,apple,155,topic-18
AskIndia,mandatory,148,topic-18
AskIndia,charging,119,topic-18
AskIndia,restaurant,115,topic-18
AskIndia,staff,91,topic-18
AskIndia,wireless,80,topic-18
AskIndia,charger,22,topic-18
AskIndia,plugged,16,topic-18
AskIndia,employ,14,topic-18
AskIndia,waiter,8,topic-18
AskIndia,lpt,7,topic-18
Business/Finance,tax,534,topic-18
Business/Finance,service,467,topic-18
Business/Finance,pay,323,topic-18
Business/Finance,government,281,topic-18
Business/Finance,per,255,topic-18
Business/Finance,apple,187,topic-18
Business/Finance,phone,138,topic-18
Business/Finance,wireless,138,topic-18
Business/Finance,customer,137,topic-18
Business/Finance,charge,99,topic-18
Business/Finance,bill,92,topic-18
Business/Finance,iphone,84,topic-18
Business/Finance,laptop,71,topic-18
Business/Finance,hotel,56,topic-18
Business/Finance,average,41,topic-18
Business/Finance,staff,33,topic-18
Business/Finance,restaurant,33,topic-18
Business/Finance,mandatory,29,topic-18
Business/Finance,charging,25,topic-18
Business/Finance,wait,19,topic-18
Business/Finance,employ,4,topic-18
Business/Finance,lpt,1,topic-18
Coronavirus,government,505,topic-18
Coronavirus,per,156,topic-18
Coronavirus,staff,85,topic-18
Coronavirus,pay,60,topic-18
Coronavirus,service,38,topic-18
Coronavirus,wait,37,topic-18
Coronavirus,phone,28,topic-18
Coronavirus,average,21,topic-18
Coronavirus,hotel,19,topic-18
Coronavirus,tax,15,topic-18
Coronavirus,bill,13,topic-18
Coronavirus,mandatory,12,topic-18
Coronavirus,charge,10,topic-18
Coronavirus,charging,6,topic-18
Coronavirus,restaurant,5,topic-18
Coronavirus,apple,4,topic-18
Coronavirus,lpt,4,topic-18
Coronavirus,customer,3,topic-18
Coronavirus,employ,3,topic-18
Coronavirus,iphone,2,topic-18
Coronavirus,laptop,1,topic-18
NonPolitical,government,1502,topic-18
NonPolitical,pay,1104,topic-18
NonPolitical,phone,1045,topic-18
NonPolitical,service,910,topic-18
NonPolitical,per,824,topic-18
NonPolitical,customer,554,topic-18
NonPolitical,tax,403,topic-18
NonPolitical,wait,352,topic-18
NonPolitical,bill,348,topic-18
NonPolitical,average,319,topic-18
NonPolitical,charge,259,topic-18
NonPolitical,hotel,250,topic-18
NonPolitical,laptop,244,topic-18
NonPolitical,staff,227,topic-18
NonPolitical,iphone,208,topic-18
NonPolitical,apple,207,topic-18
NonPolitical,restaurant,174,topic-18
NonPolitical,mandatory,158,topic-18
NonPolitical,charging,91,topic-18
NonPolitical,lpt,41,topic-18
NonPolitical,waiter,29,topic-18
NonPolitical,wireless,28,topic-18
NonPolitical,charger,15,topic-18
NonPolitical,employ,13,topic-18
NonPolitical,plugged,3,topic-18
Policy/Economy,government,1880,topic-18
Policy/Economy,tax,968,topic-18
Policy/Economy,bill,600,topic-18
Policy/Economy,per,531,topic-18
Policy/Economy,pay,391,topic-18
Policy/Economy,service,262,topic-18
Policy/Economy,mandatory,245,topic-18
Policy/Economy,average,117,topic-18
Policy/Economy,phone,98,topic-18
Policy/Economy,charge,73,topic-18
Policy/Economy,wait,58,topic-18
Policy/Economy,staff,56,topic-18
Policy/Economy,apple,33,topic-18
Policy/Economy,customer,29,topic-18
Policy/Economy,restaurant,20,topic-18
Policy/Economy,charging,20,topic-18
Policy/Economy,hotel,19,topic-18
Policy/Economy,iphone,13,topic-18
Policy/Economy,wireless,8,topic-18
Policy/Economy,employ,8,topic-18
Policy/Economy,laptop,4,topic-18
Policy/Economy,plugged,2,topic-18
Politics,government,4542,topic-18
Politics,bill,979,topic-18
Politics,tax,549,topic-18
Politics,per,543,topic-18
Politics,pay,506,topic-18
Politics,service,260,topic-18
Politics,charge,258,topic-18
Politics,phone,223,topic-18
Politics,wait,165,topic-18
Politics,mandatory,151,topic-18
Politics,staff,146,topic-18
Politics,average,133,topic-18
Politics,hotel,95,topic-18
Politics,apple,85,topic-18
Politics,customer,42,topic-18
Politics,restaurant,28,topic-18
Politics,iphone,27,topic-18
Politics,charging,24,topic-18
Politics,laptop,18,topic-18
Politics,employ,13,topic-18
Politics,charger,4,topic-18
Politics,lpt,4,topic-18
Politics,waiter,3,topic-18
Politics,wireless,3,topic-18
Politics,plugged,1,topic-18
Science/Technology,phone,556,topic-18
Science/Technology,iphone,266,topic-18
Science/Technology,apple,242,topic-18
Science/Technology,government,219,topic-18
Science/Technology,service,188,topic-18
Science/Technology,per,147,topic-18
Science/Technology,laptop,136,topic-18
Science/Technology,pay,127,topic-18
Science/Technology,wireless,74,topic-18
Science/Technology,customer,56,topic-18
Science/Technology,average,53,topic-18
Science/Technology,charging,44,topic-18
Science/Technology,bill,42,topic-18
Science/Technology,charge,35,topic-18
Science/Technology,tax,34,topic-18
Science/Technology,wait,33,topic-18
Science/Technology,mandatory,13,topic-18
Science/Technology,charger,13,topic-18
Science/Technology,staff,12,topic-18
Science/Technology,restaurant,11,topic-18
Science/Technology,employ,5,topic-18
Science/Technology,plugged,4,topic-18
Science/Technology,hotel,4,topic-18
Science/Technology,lpt,3,topic-18
Science/Technology,waiter,1,topic-18
[R]eddiquette,government,312,topic-18
[R]eddiquette,pay,167,topic-18
[R]eddiquette,phone,162,topic-18
[R]eddiquette,per,145,topic-18
[R]eddiquette,service,106,topic-18
[R]eddiquette,tax,91,topic-18
[R]eddiquette,bill,90,topic-18
[R]eddiquette,average,64,topic-18
[R]eddiquette,laptop,52,topic-18
[R]eddiquette,customer,48,topic-18
[R]eddiquette,wait,47,topic-18
[R]eddiquette,charge,37,topic-18
[R]eddiquette,hotel,33,topic-18
[R]eddiquette,restaurant,29,topic-18
[R]eddiquette,mandatory,26,topic-18
[R]eddiquette,staff,20,topic-18
[R]eddiquette,charging,15,topic-18
[R]eddiquette,apple,11,topic-18
[R]eddiquette,iphone,7,topic-18
[R]eddiquette,employ,5,topic-18
[R]eddiquette,lpt,5,topic-18
[R]eddiquette,waiter,3,topic-18
[R]eddiquette,plugged,3,topic-18
[R]eddiquette,wireless,2,topic-18
[R]eddiquette,charger,2,topic-18
AskIndia,know,7841,topic-19
AskIndia,amp,1603,topic-19
AskIndia,using,1525,topic-19
AskIndia,mumbai,918,topic-19
AskIndia,open,739,topic-19
AskIndia,power,454,topic-19
AskIndia,review,197,topic-19
AskIndia,technology,189,topic-19
AskIndia,supply,94,topic-19
AskIndia,switching,85,topic-19
AskIndia,importance,80,topic-19
AskIndia,frame,42,topic-19
AskIndia,manufacturer,30,topic-19
AskIndia,supplier,19,topic-19
AskIndia,overview,17,topic-19
AskIndia,adapter,16,topic-19
AskIndia,dc,13,topic-19
AskIndia,merch,9,topic-19
AskIndia,adaptor,2,topic-19
AskIndia,hdpe,1,topic-19
Business/Finance,amp,666,topic-19
Business/Finance,know,458,topic-19
